sku_name,cloud,tier,product_type,sku_region,region,usage_unit,price_per_dbu,currency_code,pricing_type,fetched_at
JOBS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,1.05,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.088,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.088,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.63,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,ENTERPRISE,,,ap-southeast-2,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-2,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,PREMIUM,,,ap-southeast-2,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-2,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-2,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-2,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.83,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.74,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.95,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.088,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,PREMIUM,,,ap-southeast-2,DBU,0.088,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,PREMIUM,,,ap-southeast-2,DBU,0.85,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-2,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.48,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,PREMIUM,,,ap-southeast-2,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.52,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,1.05,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.69,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.88,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,ENTERPRISE,,,ap-southeast-3,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-3,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-3,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,PREMIUM,,,ap-southeast-3,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-3,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-3,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,PREMIUM,,,ap-southeast-3,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.4,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.83,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.69,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.88,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,PREMIUM,,,ap-southeast-3,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.5,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,PREMIUM,,,ap-southeast-3,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ca-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,ENTERPRISE,,,ca-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ca-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,ca-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.47,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.62,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.078,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,ENTERPRISE,,,ca-central-1,DBU,0.078,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,ENTERPRISE,,,ca-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,ENTERPRISE,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,ENTERPRISE,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,ENTERPRISE,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.57,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,ENTERPRISE,,,ca-central-1,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,PREMIUM,,,ca-central-1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ca-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,PREMIUM,,,ca-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,PREMIUM,,,ca-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,PREMIUM,,,ca-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,PREMIUM,,,ca-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.37,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.62,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,PREMIUM,,,ca-central-1,DBU,0.078,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,PREMIUM,,,ca-central-1,DBU,0.078,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,PREMIUM,,,ca-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,PREMIUM,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,PREMIUM,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,PREMIUM,,,ca-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,ca-central-1,DBU,0.44,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,PREMIUM,,,ca-central-1,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,ENTERPRISE,,,eu-central-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.5,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,1.0,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.084,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,ENTERPRISE,,,eu-central-1,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,ENTERPRISE,,,eu-central-1,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,ENTERPRISE,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,ENTERPRISE,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,ENTERPRISE,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.63,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,ENTERPRISE,,,eu-central-1,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,PREMIUM,,,eu-central-1,DBU,0.15,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.1,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,PREMIUM,,,eu-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,PREMIUM,,,eu-central-1,DBU,0.55,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,PREMIUM,,,eu-central-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_PRO_COMPUTE_(PHOTON),AWS,PREMIUM,,,eu-central-1,DBU,0.25,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
DLT_ADVANCED_COMPUTE_(PHOTON),AWS,PREMIUM,,,eu-central-1,DBU,0.36,USD,,2026-04-10T09:19:36.089946
JOBS_SERVERLESS_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.39,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.79,USD,,2026-04-10T09:19:36.089946
SQL_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.22,USD,,2026-04-10T09:19:36.089946
SQL_PRO_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.72,USD,,2026-04-10T09:19:36.089946
SERVERLESS_SQL_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.91,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE,AWS,PREMIUM,,,eu-central-1,DBU,0.084,USD,,2026-04-10T09:19:36.089946
SERVERLESS_REAL_TIME_INFERENCE_LAUNCH,AWS,PREMIUM,,,eu-central-1,DBU,0.084,USD,,2026-04-10T09:19:36.089946
MODEL_TRAINING,AWS,PREMIUM,,,eu-central-1,DBU,0.78,USD,,2026-04-10T09:19:36.089946
OPENAI_MODEL_SERVING,AWS,PREMIUM,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
ANTHROPIC_MODEL_SERVING,AWS,PREMIUM,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
GEMINI_MODEL_SERVING,AWS,PREMIUM,,,eu-central-1,DBU,0.07,USD,,2026-04-10T09:19:36.089946
DATABASE_SERVERLESS_COMPUTE,AWS,PREMIUM,,,eu-central-1,DBU,0.48,USD,,2026-04-10T09:19:36.089946
DATABRICKS_STORAGE,AWS,PREMIUM,,,eu-central-1,DBU,0.025,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE,AWS,ENTERPRISE,,,eu-north-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-north-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
JOBS_LIGHT_COMPUTE,AWS,ENTERPRISE,,,eu-north-1,DBU,0.13,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE,AWS,ENTERPRISE,,,eu-north-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-north-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
ALL_PURPOSE_COMPUTE_(DLT),AWS,ENTERPRISE,,,eu-north-1,DBU,0.65,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE,AWS,ENTERPRISE,,,eu-north-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
DLT_CORE_COMPUTE_(PHOTON),AWS,ENTERPRISE,,,eu-north-1,DBU,0.2,USD,,2026-04-10T09:19:36.089946
